Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
International Goldfields Limited (ASX:IGS),ASX:IGS,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
International Lithium Corp. (TSXV:ILC),TSXV:ILC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
"International Montoro Resources, Inc. (TSXV:IMT)",TSXV:IMT,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
International Parkside Products Inc. (TSXV:IPD),TSXV:IPD,Electronics (Consumer & Office),Canada,"Australia, NZ and Canada",Canada
International Road Dynamics Inc. (TSX:IRD),TSX:IRD,Electronics (General),Canada,"Australia, NZ and Canada",Canada
International SoftRock Oil Company Limited (TSXV:SOF),TSXV:SOF,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
International Tower Hill Mines Ltd. (TSX:ITH),TSX:ITH,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Internet of Things Inc. (TSXV:ITT),TSXV:ITT,Software (Internet),Canada,"Australia, NZ and Canada",Canada
InterRent Real Estate Investment Trust (TSX:IIP.UN),TSX:IIP.UN,R.E.I.T.,Canada,"Australia, NZ and Canada",Canada
Intertainment Media Inc. (TSXV:INT),TSXV:INT,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Intertape Polymer Group Inc. (TSX:ITP),TSX:ITP,Packaging & Container,Canada,"Australia, NZ and Canada",Canada
Intigold Mines Ltd. (TSXV:IGD),TSXV:IGD,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Intra Energy Corporation Limited (ASX:IEC),ASX:IEC,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Intrepid Mines Limited (ASX:IAU),ASX:IAU,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Intrinsyc Technologies Corporation (TSX:ITC),TSX:ITC,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Intueri Education Group Limited (NZSE:IQE),NZSE:IQE,Education,New Zealand,"Australia, NZ and Canada",Australia & NZ
INV Metals Inc. (TSX:INV),TSX:INV,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Inventis Limited (ASX:IVT),ASX:IVT,Office Equipment & Services,Australia,"Australia, NZ and Canada",Australia & NZ
Inventronics Ltd. (TSXV:IVX),TSXV:IVX,Building Materials,Canada,"Australia, NZ and Canada",Canada
Inventus Mining Corp. (TSXV:IVS),TSXV:IVS,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Investigator Resources Limited (ASX:IVR),ASX:IVR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Invictus Financial Inc. (OTCPK:IVFZ.F),OTCPK:IVFZ.F,Information Services,Canada,"Australia, NZ and Canada",Canada
Invictus MD Strategies Corp. (OTCPK:IVIT.F),OTCPK:IVIT.F,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Invigor Group Limited (ASX:IVO),ASX:IVO,Advertising,Australia,"Australia, NZ and Canada",Australia & NZ
Invion Limited (ASX:IVX),ASX:IVX,Drugs (Pharmaceutical),Australia,"Australia, NZ and Canada",Australia & NZ
InvoCare Limited (ASX:IVC),ASX:IVC,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
InZinc Mining Ltd. (TSXV:IZN),TSXV:IZN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
IOOF Holdings Limited (ASX:IFL),ASX:IFL,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
IOU Financial Inc. (TSXV:IOU),TSXV:IOU,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
IPH Limited (ASX:IPH),ASX:IPH,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Iplayco Corporation Ltd. (TSXV:IPC),TSXV:IPC,Recreation,Canada,"Australia, NZ and Canada",Canada
iQ3Corp Limited (ASX:IQ3),ASX:IQ3,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
IRESS Limited (ASX:IRE),ASX:IRE,Information Services,Australia,"Australia, NZ and Canada",Australia & NZ
Iron Mountain Mining Limited (ASX:IRM),ASX:IRM,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Iron Road Limited (ASX:IRD),ASX:IRD,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Ironbark Zinc Ltd. (ASX:IBG),ASX:IBG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Ironhorse Oil & Gas Inc. (TSXV:IOG),TSXV:IOG,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Ironridge Resources Limited (AIM:IRR),AIM:IRR,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Ironside Resources Inc. (TSXV:IRC),TSXV:IRC,Steel,Canada,"Australia, NZ and Canada",Canada
iSelect Ltd. (ASX:ISU),ASX:ISU,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
iSentia Group Limited (ASX:ISD),ASX:ISD,Software (Internet),Australia,"Australia, NZ and Canada",Australia & NZ
Isentric Limited (ASX:ICU),ASX:ICU,Software (Internet),Australia,"Australia, NZ and Canada",Australia & NZ
iSIGN Media Solutions Inc. (TSXV:ISD),TSXV:ISD,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
iSignthis Ltd (ASX:ISX),ASX:ISX,Software (Internet),Australia,"Australia, NZ and Canada",Australia & NZ
ITL Ltd. (ASX:ITD),ASX:ITD,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Ivanhoe Energy Inc. (OTCPK:IVAN.F),OTCPK:IVAN.F,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Ivanhoe Mines Ltd. (TSX:IVN),TSX:IVN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
"Ivrnet, Inc. (TSXV:IVI)",TSXV:IVI,Software (Internet),Canada,"Australia, NZ and Canada",Canada
iWebGate Limited (ASX:IWG),ASX:IWG,Software (Internet),Australia,"Australia, NZ and Canada",Australia & NZ
IWG Technologies Inc. (TSXV:IWG),TSXV:IWG,Aerospace/Defense,Canada,"Australia, NZ and Canada",Canada
Jacka Resources Limited (ASX:JKA),ASX:JKA,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Jackpot Digital Inc. (TSXV:JP),TSXV:JP,Software (Entertainment),Canada,"Australia, NZ and Canada",Canada
JAG Mines Ltd. (TSXV:JML),TSXV:JML,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Jagercor Energy Corp. (DB:1JM1),DB:1JM1,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Jagercor Energy Corp. (DB:1JM1),DB:1JM1,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Jaguar Financial Corporation (TSXV:JFC),TSXV:JFC,Brokerage & Investment Banking,Canada,"Australia, NZ and Canada",Canada
Jaguar Mining Inc. (TSXV:JAG),TSXV:JAG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
James Bay Resources Limited (DB:8J8),DB:8J8,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Jameson Resources Limited (ASX:JAL),ASX:JAL,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Japara Healthcare Limited (ASX:JHC),ASX:JHC,Hospitals/Healthcare Facilities,Australia,"Australia, NZ and Canada",Australia & NZ
Jasper Mining Corporation (TSXV:JSP),TSXV:JSP,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Jatenergy Limited (ASX:JAT),ASX:JAT,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Jaxon Minerals Inc. (TSXV:JAX),TSXV:JAX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Jayden Resources Inc. (TSXV:JDN),TSXV:JDN,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Jayex Healthcare Limited (ASX:JHL),ASX:JHL,Heathcare Information and Technology,Australia,"Australia, NZ and Canada",Australia & NZ
Jazz Resources Inc. (TSXV:JZR),TSXV:JZR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
JB Hi-Fi Limited (ASX:JBH),ASX:JBH,Retail (Special Lines),Australia,"Australia, NZ and Canada",Australia & NZ
JCurve Solutions Limited (ASX:JCS),ASX:JCS,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Jemi Fibre Corp. (TSXV:JFI),TSXV:JFI,Paper/Forest Products,Canada,"Australia, NZ and Canada",Canada
Jericho Oil Corporation (TSXV:JCO),TSXV:JCO,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Jervois Mining Ltd. (ASX:JRV),ASX:JRV,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Jet Gold Corp. (TSXV:JAU),TSXV:JAU,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Jet Metal Corp. (TSXV:JET),TSXV:JET,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Jindalee Resources Ltd. (ASX:JRL),ASX:JRL,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Jiulian Resources Inc. (TSXV:JLR),TSXV:JLR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Joshua Gold Resources Inc. (OTCPK:JSHG),OTCPK:JSHG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Journey Energy Inc. (TSX:JOY),TSX:JOY,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Joyce Corporation Limited (ASX:JYC),ASX:JYC,Retail (Special Lines),Australia,"Australia, NZ and Canada",Australia & NZ
Jumbo Interactive Limited (ASX:JIN),ASX:JIN,Hotel/Gaming,Australia,"Australia, NZ and Canada",Australia & NZ
Junex Inc. (TSXV:JNX),TSXV:JNX,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Jupiter Energy Limited (ASX:JPR),ASX:JPR,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Jura Energy Corporation (TSX:JEC),TSX:JEC,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Just Energy Group Inc. (TSX:JE),TSX:JE,Utility (General),Canada,"Australia, NZ and Canada",Canada
JustKapital Litigation Partners Limited (ASX:JKL),ASX:JKL,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
JV Global Ltd. (ASX:JVG),ASX:JVG,Building Materials,Australia,"Australia, NZ and Canada",Australia & NZ
K-Bro Linen Inc. (TSX:KBL),TSX:KBL,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
K&S Corporation Limited (ASX:KSC),ASX:KSC,Transportation,Australia,"Australia, NZ and Canada",Australia & NZ
K2 Asset Management Holdings Ltd (ASX:KAM),ASX:KAM,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
K2 Energy Limited (ASX:KTE),ASX:KTE,Power,Australia,"Australia, NZ and Canada",Australia & NZ
KAB Distribution Inc. (OTCPK:KABD.F),OTCPK:KABD.F,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Kabuni Limited (ASX:KBU),ASX:KBU,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Kairiki Energy Limited. (ASX:KIK),ASX:KIK,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Kaizen Discovery Inc. (TSXV:KZD),TSXV:KZD,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kalina Power Limited (ASX:KPO),ASX:KPO,Green & Renewable Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Kallo Inc. (OTCPK:KALO),OTCPK:KALO,Heathcare Information and Technology,Canada,"Australia, NZ and Canada",Canada
Kaminak Gold Corp. (TSXV:KAM),TSXV:KAM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kane Biotech Inc. (TSXV:KNE),TSXV:KNE,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Kaneh Bosm BioTechnology Inc. (DB:8K5),DB:8K5,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Kangaroo Resources Limited (ASX:KRL),ASX:KRL,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Kapuskasing Gold Corp. (TSXV:KAP),TSXV:KAP,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Karmin Exploration Inc. (TSXV:KAR),TSXV:KAR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Karnalyte Resources Inc. (TSX:KRN),TSX:KRN,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
Karoo Exploration Corp. (TSXV:KE),TSXV:KE,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Karoon Gas Australia Ltd. (ASX:KAR),ASX:KAR,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Karsten Energy Corp. (TSXV:KAY),TSXV:KAY,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kasbah Resources Limited (ASX:KAS),ASX:KAS,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
KAT Exploration Inc. (OTCPK:KATX),OTCPK:KATX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kathmandu Holdings Limited (NZSE:KMD),NZSE:KMD,Retail (Special Lines),New Zealand,"Australia, NZ and Canada",Australia & NZ
Kazakhstan Potash Corporation Limited (ASX:KPC),ASX:KPC,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
KBL Mining Limited (ASX:KBL),ASX:KBL,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Keek Inc. (TSXV:KEK),TSXV:KEK,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Keg Royalties Income Fund (TSX:KEG.UN),TSX:KEG.UN,Restaurant/Dining,Canada,"Australia, NZ and Canada",Canada
Kelso Technologies Inc. (TSX:KLS),TSX:KLS,Machinery,Canada,"Australia, NZ and Canada",Canada
Kelt Exploration Ltd. (TSX:KEL),TSX:KEL,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Kenna Resources Corp. (TSXV:KNA),TSXV:KNA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kennady Diamonds Inc. (TSXV:KDI),TSXV:KDI,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kerr Mines Inc. (TSX:KER),TSX:KER,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kerr Mines Inc. (TSX:KER),TSX:KER,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kesselrun Resources Ltd. (TSXV:KES),TSXV:KES,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kestrel Gold Inc. (TSXV:KGC),TSXV:KGC,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Key Petroleum Limited (ASX:KEY),ASX:KEY,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
KeyBridge Capital Limited (ASX:KBC),ASX:KBC,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Keyera Corp. (TSX:KEY),TSX:KEY,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
KGIC Inc. (TSXV:LRN),TSXV:LRN,Education,Canada,"Australia, NZ and Canada",Canada
KGL Resources Limited (ASX:KGL),ASX:KGL,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Khalkos Exploration Inc. (TSXV:KAS),TSXV:KAS,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Khan Resources Inc. (OTCPK:KHRI.F),OTCPK:KHRI.F,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Kibaran Resources Limited (ASX:KNL),ASX:KNL,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Kibush Capital Corp. (OTCPK:DLCR),OTCPK:DLCR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Kidman Resources Limited (ASX:KDR),ASX:KDR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Killam Properties Inc. (TSX:KMP),TSX:KMP,Real Estate (Operations & Services),Canada,"Australia, NZ and Canada",Canada
Killdeer Minerals Inc. (TSXV:KMI.H),TSXV:KMI.H,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kilo Goldmines Ltd. (TSXV:KGL),TSXV:KGL,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kimberley Diamonds Ltd (ASX:KDL),ASX:KDL,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
KIN Mining NL (ASX:KIN),ASX:KIN,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Kina Petroleum Limited (ASX:KPL),ASX:KPL,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Kinaxis Inc. (TSX:KXS),TSX:KXS,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Kincora Copper Limited (TSXV:KCC),TSXV:KCC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kinetiko Energy Ltd. (ASX:KKO),ASX:KKO,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
King Island Scheelite Limited (ASX:KIS),ASX:KIS,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
King River Copper Limited (ASX:KRC),ASX:KRC,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
King's Bay Gold Corp. (TSXV:KBG),TSXV:KBG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kingsgate Consolidated Limited (ASX:KCN),ASX:KCN,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Kingsmen Resources Ltd. (TSXV:KNG),TSXV:KNG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kingsrose Mining Limited (ASX:KRM),ASX:KRM,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Kingsway Financial Services Inc. (TSX:KFS),TSX:KFS,Insurance (Prop/Cas.),Canada,"Australia, NZ and Canada",Canada
Kinross Gold Corporation (TSX:K),TSX:K,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kip McGrath Education Centres Ltd. (ASX:KME),ASX:KME,Education,Australia,"Australia, NZ and Canada",Australia & NZ
Kirkcaldie & Stains Ltd. (NZSE:KRK),NZSE:KRK,Retail (General),New Zealand,"Australia, NZ and Canada",Australia & NZ
Kirkland Lake Gold Inc. (TSX:KGI),TSX:KGI,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kiska Metals Corporation (TSXV:KSK),TSXV:KSK,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Kitrinor Metals Inc. (TSXV:KIT),TSXV:KIT,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Kivalliq Energy Corp. (TSXV:KIV),TSXV:KIV,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Kiwi Property Group Limited (NZSE:KPG),NZSE:KPG,R.E.I.T.,New Zealand,"Australia, NZ and Canada",Australia & NZ
Klondex Mines Ltd. (TSX:KDX),TSX:KDX,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Klondike Gold Corp. (TSXV:KG),TSXV:KG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Klondike Gold Corp. (TSXV:KG),TSXV:KG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Klondike Silver Corp. (TSXV:KS),TSXV:KS,Precious Metals,Canada,"Australia, NZ and Canada",Canada
"KMA Global Solutions International, Inc. (OTCPK:KMAG)",OTCPK:KMAG,Electronics (General),Canada,"Australia, NZ and Canada",Canada
Kneomedia Limited (ASX:KNM),ASX:KNM,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Knick Exploration Inc (TSXV:KNX),TSXV:KNX,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Knight Therapeutics Inc. (TSX:GUD),TSX:GUD,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Knol Resources Corp. (TSXV:NOL.H),TSXV:NOL.H,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Knosys Limited (ASX:KNO),ASX:KNO,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Kobex Capital Corp. (TSXV:KXM),TSXV:KXM,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Kodiak Energy Inc. (OTCPK:KDKN),OTCPK:KDKN,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Kogi Iron Limited (ASX:KFE),ASX:KFE,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
Kollakorn Corporation Limited (ASX:KKL),ASX:KKL,Electronics (General),Australia,"Australia, NZ and Canada",Australia & NZ
Kombat Copper Inc. (TSXV:KBT),TSXV:KBT,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
"Komet Resources, Inc. (TSXV:KMT)",TSXV:KMT,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Konekt Limited (ASX:KKT),ASX:KKT,Healthcare Support Services,Australia,"Australia, NZ and Canada",Australia & NZ
Kootenay Silver Inc (TSXV:KTN),TSXV:KTN,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Korab Resources Limited (ASX:KOR),ASX:KOR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Korvest Ltd. (ASX:KOV),ASX:KOV,Machinery,Australia,"Australia, NZ and Canada",Australia & NZ
KP Tissue Inc. (TSX:KPT),TSX:KPT,Household Products,Canada,"Australia, NZ and Canada",Canada
Kraken Sonar Inc. (TSXV:PNG),TSXV:PNG,Aerospace/Defense,Canada,"Australia, NZ and Canada",Canada
Kresta Holdings Ltd. (ASX:KRS),ASX:KRS,Furn/Home Furnishings,Australia,"Australia, NZ and Canada",Australia & NZ
Kula Gold Limited (ASX:KGD),ASX:KGD,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
La Quinta Resources Corp. (OTCPK:LQRC.F),OTCPK:LQRC.F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Labrador Iron Ore Royalty Corporation (TSX:LIF),TSX:LIF,Steel,Canada,"Australia, NZ and Canada",Canada
Laconia Resources Limited (ASX:LCR),ASX:LCR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Lago Dourado Minerals Ltd. (TSXV:LDM),TSXV:LDM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
