Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
Alliance Fiber Optic Products Inc. (NasdaqGM:AFOP),NasdaqGM:AFOP,Telecom. Equipment,United States,United States,United States
"Alliance Healthcare Services, Inc. (NasdaqGM:AIQ)",NasdaqGM:AIQ,Healthcare Support Services,United States,United States,United States
"Alliance Holdings GP, L.P. (NasdaqGS:AHGP)",NasdaqGS:AHGP,Coal & Related Energy,United States,United States,United States
Alliance Media Holdings Inc. (OTCPK:ADTR),OTCPK:ADTR,Retail (Distributors),United States,United States,United States
"Alliance One International, Inc. (NYSE:AOI)",NYSE:AOI,Tobacco,United States,United States,United States
Alliance Resource Partners LP (NasdaqGS:ARLP),NasdaqGS:ARLP,Coal & Related Energy,United States,United States,United States
Alliance Semiconductor Corporation (OTCPK:ALSC),OTCPK:ALSC,Investments & Asset Management,United States,United States,United States
AllianceBernstein Holding L.P. (NYSE:AB),NYSE:AB,Investments & Asset Management,United States,United States,United States
Alliant Energy Corporation (NYSE:LNT),NYSE:LNT,Utility (General),United States,United States,United States
Allied American Steel Corp. (OTCPK:AAST),OTCPK:AAST,Steel,United States,United States,United States
"Allied Energy, Inc. (OTCPK:AGGI)",OTCPK:AGGI,Oil/Gas (Production and Exploration),United States,United States,United States
Allied First Bancorp Inc. (OTCPK:AFBA),OTCPK:AFBA,Banks (Regional),United States,United States,United States
Allied Healthcare Products Inc. (NasdaqGM:AHPI),NasdaqGM:AHPI,Healthcare Products,United States,United States,United States
Allied Minds plc (LSE:ALM),LSE:ALM,Investments & Asset Management,United States,United States,United States
Allied Motion Technologies Inc. (NasdaqGM:AMOT),NasdaqGM:AMOT,Electrical Equipment,United States,United States,United States
"Allied Security Innovations, Inc. (OTCPK:ADSV)",OTCPK:ADSV,Office Equipment & Services,United States,United States,United States
"Alliqua BioMedical, Inc. (NasdaqCM:ALQA)",NasdaqCM:ALQA,Healthcare Products,United States,United States,United States
"Allison Transmission Holdings, Inc. (NYSE:ALSN)",NYSE:ALSN,Construction Supplies,United States,United States,United States
"Allscripts Healthcare Solutions, Inc. (NasdaqGS:MDRX)",NasdaqGS:MDRX,Heathcare Information and Technology,United States,United States,United States
Ally Financial Inc. (NYSE:ALLY),NYSE:ALLY,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Almost Family Inc. (NasdaqGS:AFAM),NasdaqGS:AFAM,Healthcare Support Services,United States,United States,United States
"Alnylam Pharmaceuticals, Inc. (NasdaqGS:ALNY)",NasdaqGS:ALNY,Drugs (Biotechnology),United States,United States,United States
"Alon USA Energy, Inc. (NYSE:ALJ)",NYSE:ALJ,Oilfield Svcs/Equip.,United States,United States,United States
"Alon USA Partners, LP (NYSE:ALDW)",NYSE:ALDW,Oilfield Svcs/Equip.,United States,United States,United States
"Alpha & Omega Semiconductor, Ltd. (NasdaqGS:AOSL)",NasdaqGS:AOSL,Semiconductor,United States,United States,United States
"Alpha Natural Resources, Inc. (OTCPK:ANRZ.Q)",OTCPK:ANRZ.Q,Coal & Related Energy,United States,United States,United States
"Alpha Network Alliance Ventures, Inc. (OTCPK:ANAV)",OTCPK:ANAV,Advertising,United States,United States,United States
"Alpha Technologies Group, Inc. (OTCPK:AHAG)",OTCPK:AHAG,Machinery,United States,United States,United States
alpha-En Corporation (OTCPK:ALPE),OTCPK:ALPE,Electrical Equipment,United States,United States,United States
Alphabet Inc. (NasdaqGS:GOOGL),NasdaqGS:GOOGL,Software (Internet),United States,United States,United States
"AlphaPoint Technology, Inc. (OTCPK:APPO)",OTCPK:APPO,Software (Internet),United States,United States,United States
"Alphatec Holdings, Inc. (NasdaqGS:ATEC)",NasdaqGS:ATEC,Healthcare Products,United States,United States,United States
ALR Technologies Inc. (OTCPK:ALRT),OTCPK:ALRT,Healthcare Products,United States,United States,United States
"Alseres Pharmaceuticals, Inc. (OTCPK:ALSE)",OTCPK:ALSE,Drugs (Biotechnology),United States,United States,United States
"Altair Nanotechnologies, Inc. (OTCPK:ALTI)",OTCPK:ALTI,Electrical Equipment,United States,United States,United States
AltaPacific Bancorp (OTCPK:ABNK),OTCPK:ABNK,Banks (Regional),United States,United States,United States
"Alternative Energy Partners, Inc. (OTCPK:AEGY)",OTCPK:AEGY,Heathcare Information and Technology,United States,United States,United States
Alternet Systems Inc. (OTCPK:ALYI),OTCPK:ALYI,Software (Internet),United States,United States,United States
Altex Industries Inc. (OTCPK:ALTX),OTCPK:ALTX,Oil/Gas (Production and Exploration),United States,United States,United States
"AltiGen Communications, Inc. (OTCPK:ATGN)",OTCPK:ATGN,Telecom. Equipment,United States,United States,United States
Altisource Asset Management Corporation (AMEX:AAMC),AMEX:AAMC,Real Estate (Operations & Services),United States,United States,United States
Altisource Residential Corporation (NYSE:RESI),NYSE:RESI,R.E.I.T.,United States,United States,United States
Altium Limited (ASX:ALU),ASX:ALU,Software (System & Application),United States,United States,United States
Altra Industrial Motion Corp. (NasdaqGS:AIMC),NasdaqGS:AIMC,Machinery,United States,United States,United States
Altria Group Inc. (NYSE:MO),NYSE:MO,Tobacco,United States,United States,United States
"Aly Energy Services, Inc. (OTCPK:ALYE)",OTCPK:ALYE,Oilfield Svcs/Equip.,United States,United States,United States
"AMAG Pharmaceuticals, Inc. (NasdaqGS:AMAG)",NasdaqGS:AMAG,Drugs (Biotechnology),United States,United States,United States
Amaize Beverage Corporation (OTCPK:BEVS),OTCPK:BEVS,Food Processing,United States,United States,United States
Amanasu Techno Holdings Corporation (OTCPK:ANSU),OTCPK:ANSU,Machinery,United States,United States,United States
"Amarantus Bioscience Holdings, Inc (OTCPK:AMBS)",OTCPK:AMBS,Drugs (Biotechnology),United States,United States,United States
Amarillo Biosciences Inc. (OTCPK:AMAR),OTCPK:AMAR,Drugs (Biotechnology),United States,United States,United States
"Amazing Energy Oil and Gas, Co. (OTCPK:AMAZ)",OTCPK:AMAZ,Oil/Gas (Production and Exploration),United States,United States,United States
"Amazon.com, Inc. (NasdaqGS:AMZN)",NasdaqGS:AMZN,Retail (Online),United States,United States,United States
"Amazonas Florestal, Ltd (OTCPK:AZFL)",OTCPK:AZFL,Business & Consumer Services,United States,United States,United States
AMB Financial Corp. (OTCBB:AMFC),OTCBB:AMFC,Banks (Regional),United States,United States,United States
"Ambac Financial Group, Inc. (NasdaqGS:AMBC)",NasdaqGS:AMBC,Insurance (Prop/Cas.),United States,United States,United States
"Ambarella, Inc. (NasdaqGS:AMBA)",NasdaqGS:AMBA,Semiconductor,United States,United States,United States
AmBase Corp. (OTCPK:ABCP),OTCPK:ABCP,Real Estate (Operations & Services),United States,United States,United States
Ambassadors International Inc. (OTCPK:AMIE.Q),OTCPK:AMIE.Q,Hotel/Gaming,United States,United States,United States
"Amber Road, Inc. (NYSE:AMBR)",NYSE:AMBR,Software (Internet),United States,United States,United States
Ambient Corporation (OTCPK:AMBT.Q),OTCPK:AMBT.Q,Telecom. Equipment,United States,United States,United States
Ambient Water Corporation (OTCBB:AWGI),OTCBB:AWGI,Environmental & Waste Services,United States,United States,United States
"AMC Entertainment Holdings, Inc. (NYSE:AMC)",NYSE:AMC,Entertainment,United States,United States,United States
AMC Financial Holdings Inc. (OTCPK:ACFL),OTCPK:ACFL,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
AMC Networks Inc. (NasdaqGS:AMCX),NasdaqGS:AMCX,Cable TV,United States,United States,United States
AMCON Distributing Co. (AMEX:DIT),AMEX:DIT,Retail (Distributors),United States,United States,United States
Amdocs Limited (NasdaqGS:DOX),NasdaqGS:DOX,Computer Services,United States,United States,United States
Amedica Corporation (NasdaqCM:AMDA),NasdaqCM:AMDA,Healthcare Products,United States,United States,United States
Amedisys Inc. (NasdaqGS:AMED),NasdaqGS:AMED,Healthcare Support Services,United States,United States,United States
"AMEN Properties, Inc. (OTCPK:AMEN)",OTCPK:AMEN,Oil/Gas (Production and Exploration),United States,United States,United States
"AmeraMex International, Inc. (OTCPK:AMMX)",OTCPK:AMMX,Retail (Distributors),United States,United States,United States
AMERCO (NasdaqGS:UHAL),NasdaqGS:UHAL,Trucking,United States,United States,United States
Ameren Corporation (NYSE:AEE),NYSE:AEE,Utility (General),United States,United States,United States
"Ameresco, Inc. (NYSE:AMRC)",NYSE:AMRC,Engineering/Construction,United States,United States,United States
"AMERI Holdings, Inc. (OTCPK:AMRH)",OTCPK:AMRH,Computer Services,United States,United States,United States
Ameriana Bancorp (NasdaqCM:ASBI),NasdaqCM:ASBI,Banks (Regional),United States,United States,United States
"America First Multifamily Investors, L.P. (NasdaqGS:ATAX)",NasdaqGS:ATAX,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"America Greener Technologies, Inc. (OTCPK:AGRN)",OTCPK:AGRN,Environmental & Waste Services,United States,United States,United States
America Resources Exploration Inc. (OTCPK:AREN),OTCPK:AREN,Oil/Gas (Production and Exploration),United States,United States,United States
America's Car-Mart Inc. (NasdaqGS:CRMT),NasdaqGS:CRMT,Retail (Automotive),United States,United States,United States
America's Suppliers Inc. (OTCPK:AASL),OTCPK:AASL,Retail (Online),United States,United States,United States
American Airlines Group Inc. (NasdaqGS:AAL),NasdaqGS:AAL,Air Transport,United States,United States,United States
"American Apparel, Inc. (OTCPK:APPC.Q)",OTCPK:APPC.Q,Apparel,United States,United States,United States
"American Assets Trust, Inc. (NYSE:AAT)",NYSE:AAT,R.E.I.T.,United States,United States,United States
American Axle & Manufacturing Holdings Inc. (NYSE:AXL),NYSE:AXL,Auto Parts,United States,United States,United States
American Bank Incorporated (OTCPK:AMBK),OTCPK:AMBK,Banks (Regional),United States,United States,United States
American Biltrite Inc. (OTCPK:ABLT),OTCPK:ABLT,Chemical (Specialty),United States,United States,United States
American Bio Medica Corp. (OTCPK:ABMC),OTCPK:ABMC,Healthcare Products,United States,United States,United States
"American Brewing Company, Inc. (OTCBB:ABRW)",OTCBB:ABRW,Beverage (Alcoholic),United States,United States,United States
American Business Bank (OTCPK:AMBZ),OTCPK:AMBZ,Bank (Money Center),United States,United States,United States
American Business Corp. (OTCPK:ARBU),OTCPK:ARBU,Transportation,United States,United States,United States
"American Campus Communities, Inc. (NYSE:ACC)",NYSE:ACC,R.E.I.T.,United States,United States,United States
"American Cannabis Company, Inc. (OTCPK:AMMJ)",OTCPK:AMMJ,Business & Consumer Services,United States,United States,United States
American Capital Agency Corp. (NasdaqGS:AGNC),NasdaqGS:AGNC,R.E.I.T.,United States,United States,United States
American Capital Mortgage Investment Corp. (NasdaqGS:MTGE),NasdaqGS:MTGE,R.E.I.T.,United States,United States,United States
"American Capital, Ltd. (NasdaqGS:ACAS)",NasdaqGS:ACAS,Investments & Asset Management,United States,United States,United States
"American Caresource Holdings, Inc. (NasdaqCM:ANCI)",NasdaqCM:ANCI,Healthcare Support Services,United States,United States,United States
American Church Mortgage Company (OTCPK:ACMC),OTCPK:ACMC,R.E.I.T.,United States,United States,United States
American Commerce Solutions Inc. (OTCPK:AACS),OTCPK:AACS,Machinery,United States,United States,United States
American Cryostem Corporation (OTCPK:CRYO),OTCPK:CRYO,Drugs (Biotechnology),United States,United States,United States
"American Defense Systems, Inc. (OTCPK:ADFS)",OTCPK:ADFS,Aerospace/Defense,United States,United States,United States
"American DG Energy, Inc. (AMEX:ADGE)",AMEX:ADGE,Power,United States,United States,United States
American Diversified Holdings Corporation (OTCPK:ADHC),OTCPK:ADHC,Heathcare Information and Technology,United States,United States,United States
American Eagle Energy Corporation (OTCPK:AMZG.Q),OTCPK:AMZG.Q,Oil/Gas (Production and Exploration),United States,United States,United States
"American Eagle Outfitters, Inc. (NYSE:AEO)",NYSE:AEO,Retail (Special Lines),United States,United States,United States
"American Electric Power Co., Inc. (NYSE:AEP)",NYSE:AEP,Power,United States,United States,United States
"American Electric Technologies, Inc (NasdaqCM:AETI)",NasdaqCM:AETI,Electrical Equipment,United States,United States,United States
American Energy Development Corp. (OTCPK:AEDC),OTCPK:AEDC,Oil/Gas (Production and Exploration),United States,United States,United States
"American Environmental Energy, Inc (OTCPK:AEEI)",OTCPK:AEEI,Power,United States,United States,United States
American Equity Investment Life Holding Company (NYSE:AEL),NYSE:AEL,Insurance (Life),United States,United States,United States
American Express Company (NYSE:AXP),NYSE:AXP,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
American Farmland Company (AMEX:AFCO),AMEX:AFCO,R.E.I.T.,United States,United States,United States
"American Fiber Green Products, Inc. (OTCPK:AFBG)",OTCPK:AFBG,Chemical (Basic),United States,United States,United States
American Financial Group Inc. (NYSE:AFG),NYSE:AFG,Insurance (General),United States,United States,United States
"American First Financial, Inc. (OTCPK:AFRS)",OTCPK:AFRS,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
American Graphite Technologies Inc. (OTCBB:AGIN),OTCBB:AGIN,Metals & Mining,United States,United States,United States
"American Green, Inc. (OTCPK:ERBB)",OTCPK:ERBB,Retail (Special Lines),United States,United States,United States
American Heritage International Inc. (OTCPK:AHII),OTCPK:AHII,Tobacco,United States,United States,United States
American Home Alliance Corp. (OTCPK:AHLL),OTCPK:AHLL,Retail (Special Lines),United States,United States,United States
American Homes 4 Rent (NYSE:AMH),NYSE:AMH,R.E.I.T.,United States,United States,United States
American Independence Corp. (NasdaqCM:AMIC),NasdaqCM:AMIC,Insurance (Life),United States,United States,United States
"American International Group, Inc. (NYSE:AIG)",NYSE:AIG,Insurance (General),United States,United States,United States
American International Industries Inc. (OTCPK:AMIN),OTCPK:AMIN,Diversified,United States,United States,United States
American International Ventures Inc. (OTCPK:AIVN),OTCPK:AIVN,Precious Metals,United States,United States,United States
"American Leisure Holdings, Inc. (OTCPK:AMLH)",OTCPK:AMLH,Hotel/Gaming,United States,United States,United States
American Lithium Minerals Inc. (OTCPK:AMLM),OTCPK:AMLM,Metals & Mining,United States,United States,United States
American Locker Group Inc. (OTCPK:ALGI),OTCPK:ALGI,Office Equipment & Services,United States,United States,United States
American Medical Technologies Inc. (OTCPK:ADLI),OTCPK:ADLI,Healthcare Products,United States,United States,United States
"American Metal & Technology, Inc. (OTCPK:AMGY)",OTCPK:AMGY,Machinery,United States,United States,United States
"American Midstream Partners, LP (NYSE:AMID)",NYSE:AMID,Oil/Gas (Integrated),United States,United States,United States
American Mobile Dental Corp. (OTCPK:AMBD),OTCPK:AMBD,Healthcare Support Services,United States,United States,United States
American National Bankshares Inc. (NasdaqGS:AMNB),NasdaqGS:AMNB,Banks (Regional),United States,United States,United States
American National Insurance Co. (NasdaqGS:ANAT),NasdaqGS:ANAT,Insurance (General),United States,United States,United States
"American Nortel Communications, Inc. (OTCPK:ARTM)",OTCPK:ARTM,Telecom. Services,United States,United States,United States
American Petro-hunter Inc. (OTCPK:AAPH),OTCPK:AAPH,Oil/Gas (Production and Exploration),United States,United States,United States
